"","start","lon.s","lat.s","end","lon.e","lat.e","paths"
"4425",404,-74.00550867,40.7405826,324,-73.981013,40.689888,NA
"4426",324,-73.981013,40.689888,224,-74.00552427,40.71146364,NA
"4427",540,-73.9821535348892,40.7431155537649,261,-73.98362464,40.69474881,NA
"4428",3052,-73.935775,40.686312,296,-73.9970468,40.71413089,NA
"4429",3235,-73.9799219369888,40.752165280622,457,-73.98169333,40.76695317,NA
"4430",2023,-73.97031366,40.75968085,388,-74.002950346,40.749717753,NA
"4431",3148,-73.95068615,40.77565541,267,-73.98765428,40.75097711,NA
"4432",3101,-73.95484712,40.72079821,127,-74.00674436,40.73172428,NA
"4433",393,-73.97995466,40.72299208,531,-73.99266288,40.71893904,NA
"4434",313,-73.96751037,40.69610226,151,-73.99720307,40.7218158,NA
"4435",342,-73.98016555,40.71739973,3230,-73.9969244599342,40.7512835969623,NA
"4436",285,-73.99074142,40.73454567,241,-73.97493121,40.68981035,NA
"4437",358,-74.00711384,40.73291553,389,-73.96525063,40.71044554,NA
"4438",353,-73.97431458,40.68539567,245,-73.97703874,40.69327018,NA
"4439",336,-73.99906065,40.73047747,247,-74.00483091,40.73535398,NA
"4440",217,-73.99383605,40.70277159,259,-74.01234218,40.70122128,NA
"4441",152,-74.00910627,40.71473993,3103,-73.95782357,40.72153267,NA
"4442",116,-74.00149746,40.74177603,430,-73.98656928,40.7014851,NA
"4443",498,-73.98808416,40.74854862,3231,-73.9659208059311,40.7678008014813,NA
"4444",483,-73.98889957,40.73223272,3232,-73.9830426871777,40.6896218879033,NA
"4445",3234,-73.9804315567017,40.7515936845111,450,-73.98788205,40.76227205,NA
"4446",3134,-73.96526895,40.76312584,497,-73.99009296,40.73704984,NA
"4447",276,-74.0104554,40.71748752,153,-73.9816324043,40.752062307,NA
"4448",432,-73.98379855,40.72621788,251,-73.99480012,40.72317958,NA
"4449",300,-73.990214,40.728145,485,-73.98338988,40.75038009,NA
"4450",2022,-73.95920622,40.75849116,401,-73.98997825,40.72019576,NA
"4451",347,-74.00748842,40.72873888,174,-73.97738662,40.7381765,NA
"4452",520,-73.97648516,40.75992262,3140,-73.9535166,40.77140426,NA
"4453",216,-73.99548059,40.70037867,306,-74.00530063,40.70823502,NA
"4454",532,-73.960876,40.710451,3060,-73.94626915,40.69425403,NA
"4455",263,-73.996375,40.71729,264,-74.00731853,40.70706456,NA
"4456",449,-73.98789473,40.76461837,2022,-73.959223,40.759107,NA
"4457",363,-74.01713445,40.70834698,524,-73.98316936,40.75527307,NA
"4458",3090,-73.95600096,40.71774592,3086,-73.944507,40.715143,NA
"4459",3070,-73.94407279,40.70510918,3089,-73.9482021331787,40.7173184038558,NA
"4460",405,-74.008119,40.739323,305,-73.96724467,40.76095756,NA
"4461",400,-73.98178024,40.71926081,537,-73.98409214,40.74025878,NA
"4462",314,-73.990539,40.69383,303,-73.99949601,40.72362738,NA
"4463",3146,-73.9567526,40.77573034,442,-73.993915,40.746647,NA
"4464",500,-73.98336183,40.76228826,536,-73.97536082,40.74144387,NA
"4465",224,-74.00552427,40.71146364,447,-73.9851615,40.76370739,NA
"4466",342,-73.98016555,40.71739973,161,-73.99810231,40.72917025,NA
"4467",490,-73.993934,40.751551,3144,-73.9590097,40.77677702,NA
"4468",445,-73.98142006,40.72740794,294,-73.9957214,40.73049393,NA
"4469",431,-73.98263429,40.68864636,409,-73.95643107,40.6906495,NA
"4470",3081,-73.944024,40.711863,519,-73.977706,40.751873,NA
"4471",397,-73.96922273,40.68415748,3129,-73.94073717,40.75110165,NA
"4472",441,-73.967416,40.756014,483,-73.98889957,40.73223272,NA
"4473",492,-73.99093085,40.75019995,454,-73.96592976,40.75455731,NA
"4474",366,-73.968896,40.693261,404,-74.00550867,40.7405826,NA
"4475",536,-73.97536082,40.74144387,434,-74.00366443,40.74317449,NA
"4476",529,-73.99098507,40.7575699,223,-73.99994661,40.73781509,NA
"4477",236,-73.98713956,40.7284186,420,-73.96968902,40.68764484,NA
"4478",394,-73.97768752,40.72521311,504,-73.98165557,40.73221853,NA
"4479",530,-73.990541,40.771522,3164,-73.97898475,40.7770575,NA
"4480",476,-73.97966069,40.74394314,3085,-73.95739,40.71469,NA
"4481",483,-73.98889957,40.73223272,332,-73.97948148,40.71219906,NA
"4482",264,-74.00731853,40.70706456,295,-73.99293911,40.71406667,NA
"4483",427,-74.013942,40.701907,257,-74.00247214,40.71939226,NA
"4484",539,-73.96024116,40.71534825,350,-73.9870295,40.71559509,NA
"4485",521,-73.99481051,40.75044999,507,-73.97973776,40.73912601,NA
"4486",3230,-73.9969244599342,40.7512835969623,3235,-73.9799219369888,40.752165280622,NA
"4487",434,-74.00366443,40.74317449,401,-73.98997825,40.72019576,NA
"4488",2003,-73.9805442094803,40.7338121919663,539,-73.96024116,40.71534825,NA
"4489",3165,-73.9762057363987,40.7757937668367,517,-73.97791,40.751581,NA
"4490",259,-74.01234218,40.70122128,250,-73.99565293,40.72456089,NA
"4491",262,-73.97372989,40.69178232,497,-73.99009296,40.73704984,NA
"4492",3232,-73.9830426871777,40.6896218879033,361,-73.99190759,40.71605866,NA
"4493",2006,-73.97634151,40.76590936,501,-73.97121214,40.744219,NA
"4494",3143,-73.9638876914978,40.7768286343997,401,-73.98997825,40.72019576,NA
"4495",3068,-73.940636,40.7031724,157,-73.99612349,40.69089272,NA
"4496",270,-73.97178913,40.69308257,464,-73.96759673,40.75934501,NA
"4497",314,-73.990539,40.69383,3119,-73.95411749,40.74232744,NA
"4498",3099,-73.948982656002,40.721522403393,454,-73.96592976,40.75455731,NA
"4499",509,-74.00197139,40.7454973,369,-74.00026394,40.73224119,NA
"4500",459,-74.007756,40.746745,439,-73.98978041,40.7262807,NA
"4501",295,-73.99293911,40.71406667,392,-73.987167,40.695065,NA
"4502",495,-73.99301222,40.76269882,157,-73.99612349,40.69089272,NA
"4503",476,-73.97966069,40.74394314,406,-73.99595065,40.69512845,NA
"4504",356,-73.98261206,40.71622644,501,-73.97121214,40.744219,NA
"4505",152,-74.00910627,40.71473993,504,-73.98165557,40.73221853,NA
"4506",490,-73.993934,40.751551,276,-74.0104554,40.71748752,NA
"4507",534,-74.0127234,40.70255065,448,-73.9979009,40.75660359,NA
"4508",386,-74.00234482,40.71494807,3081,-73.944024,40.711863,NA
"4509",386,-74.00234482,40.71494807,410,-73.98517977,40.72066442,NA
"4510",2006,-73.97634151,40.76590936,433,-73.98057249,40.72955361,NA
"4511",453,-73.99915362,40.74475148,285,-73.99074142,40.73454567,NA
"4512",416,-73.97265183,40.68753406,472,-73.98194829,40.7457121,NA
"4513",242,-73.973736,40.697787,237,-73.98672378,40.73047309,NA
"4514",528,-73.97706058,40.74290902,242,-73.97350332,40.69788349,NA
"4515",430,-73.98656928,40.7014851,377,-74.00566443,40.72243797,NA
"4516",250,-73.99565293,40.72456089,152,-74.00910627,40.71473993,NA
"4517",379,-73.9916,40.749156,3139,-73.9640942215919,40.7711828754066,NA
"4518",456,-73.97402311,40.7597108,463,-74.00443172,40.74206539,NA
"4519",127,-74.00674436,40.73172428,3085,-73.95739,40.71469,NA
"4520",475,-73.98758561,40.73524276,3231,-73.9659208059311,40.7678008014813,NA
"4521",2023,-73.97031366,40.75968085,3140,-73.9535166,40.77140426,NA
"4522",362,-73.98753523,40.75172632,508,-73.99667444,40.76341379,NA
"4523",440,-73.97282625,40.75255434,458,-74.005226,40.751396,NA
"4524",312,-73.989111,40.722055,343,-73.96986848,40.69794,NA
"4525",223,-73.99994661,40.73781509,363,-74.01713445,40.70834698,NA
"4526",2009,-73.99682619,40.71117444,144,-73.98068914,40.69839895,NA
"4527",455,-73.96905301,40.75001986,346,-74.00618026,40.73652889,NA
"4528",3096,-73.95242,40.71924,120,-73.95928168,40.68676793,NA
"4529",390,-73.9842844,40.69221589,510,-73.98042047,40.7606597,NA
"4530",3167,-73.9809304475784,40.7796680900731,332,-73.97948148,40.71219906,NA
"4531",314,-73.990539,40.69383,450,-73.98788205,40.76227205,NA
"4532",521,-73.994442075491,40.750967348716,522,-73.97207836,40.75714758,NA
"4533",3132,-73.97109243,40.76350532,510,-73.98042047,40.7606597,NA
"4534",546,-73.98303529,40.74444921,3178,-73.98362492,40.78414472,NA
"4535",242,-73.973736,40.697787,343,-73.96986848,40.69794,NA
"4536",396,-73.9557689392,40.680342423,3088,-73.952029,40.7160751,NA
"4537",516,-73.96784384,40.75206862,247,-74.00483091,40.73535398,NA
"4538",420,-73.96968902,40.68764484,418,-73.982578,40.70224,NA
"4539",3165,-73.9762057363987,40.7757937668367,522,-73.97207836,40.75714758,NA
"4540",433,-73.98057249,40.72955361,2002,-73.963198,40.716887,NA
"4541",253,-73.99453948,40.73543934,347,-74.00748842,40.72873888,NA
"4542",489,-74.00176802,40.75066386,137,-73.972924,40.761628,NA
"4543",3103,-73.95782357,40.72153267,311,-73.98802084,40.7172274,NA
"4544",334,-73.99726235,40.74238787,473,-73.9919254,40.72110063,NA
"4545",3143,-73.9638876914978,40.7768286343997,2017,-73.97121414,40.75022392,NA
"4546",3168,-73.96961715,40.78472675,478,-73.99884222,40.76030096,NA
"4547",3102,-73.9504154,40.72179134,254,-73.99800419,40.73532427,NA
"4548",502,-73.981346,40.714215,153,-73.9816324043,40.752062307,NA
"4549",2000,-73.98940236,40.70255088,344,-73.95380904,40.6851443,NA
"4550",532,-73.960876,40.710451,3111,-73.95064893,40.7258483,NA
"4551",465,-73.98658032,40.75513557,307,-73.98990025,40.71427487,NA
"4552",3139,-73.9640942215919,40.7711828754066,504,-73.98165557,40.73221853,NA
"4553",282,-73.96834101,40.70827295,319,-74.009447,40.711066,NA
"4554",326,-73.98426726,40.72953837,248,-74.00771779,40.72185379,NA
"4555",3235,-73.9799219369888,40.752165280622,3165,-73.9762057363987,40.7757937668367,NA
"4556",355,-73.99974372,40.71602118,363,-74.01713445,40.70834698,NA
"4557",164,-73.97032517,40.75323098,395,-73.98410637,40.68807003,NA
"4558",481,-73.96264403,40.71260486,408,-73.99400398,40.71076228,NA
"4559",248,-74.00771779,40.72185379,151,-73.997249007225,40.722103786686,NA
"4560",128,-74.00297088,40.72710258,422,-73.988038,40.770513,NA
"4561",474,-73.98683077,40.7451677,473,-73.9919254,40.72110063,NA
"4562",232,-73.99014892,40.69597683,347,-74.00748842,40.72873888,NA
"4563",465,-73.98658032,40.75513557,293,-73.9907647,40.73028666,NA
"4564",520,-73.97648516,40.75992262,393,-73.97995466,40.72299208,NA
"4565",432,-73.98379855,40.72621788,3068,-73.940636,40.7031724,NA
"4566",195,-74.01043382,40.70905623,3056,-73.95133465,40.69072549,NA
"4567",3165,-73.97603963,40.77575319,459,-74.007756,40.746745,NA
"4568",310,-73.98912867,40.68926942,458,-74.005226,40.751396,NA
"4569",345,-73.99704374,40.73649403,489,-74.00176802,40.75066386,NA
"4570",276,-74.0104554,40.71748752,3222,-73.9771136641502,40.6851595998918,NA
"4571",278,-73.98476437,40.69766564,417,-74.01020234,40.71291224,NA
"4572",339,-73.97422494,40.72580614,498,-73.98808416,40.74854862,NA
"4573",468,-73.98192338,40.7652654,3148,-73.95068615,40.77565541,NA
"4574",312,-73.989111,40.722055,426,-74.01322069,40.71754834,NA
"4575",495,-73.99301222,40.76269882,473,-73.9919254,40.72110063,NA
"4576",3125,-73.94977234,40.74708586,351,-74.00612572,40.70530954,NA
"4577",3138,-73.9617526531219,40.774405455003,303,-73.99949601,40.72362738,NA
"4578",509,-74.00197139,40.7454973,294,-73.9957214,40.73049393,NA
"4579",386,-74.00234482,40.71494807,3096,-73.95242,40.71924,NA
"4580",496,-73.99238967,40.73726186,279,-74.00167,40.707873,NA
"4581",3081,-73.944024,40.711863,404,-74.00550867,40.7405826,NA
"4582",335,-73.99404649,40.72903917,443,-73.96408963,40.70853074,NA
"4583",467,-73.97895137,40.68312489,499,-73.98191841,40.76915505,NA
"4584",540,-73.9821535348892,40.7431155537649,290,-73.96478473,40.76020258,NA
"4585",497,-73.99009296,40.73704984,320,-74.005549,40.717571,NA
"4586",261,-73.98362464,40.69474881,461,-73.98205027,40.73587678,NA
"4587",241,-73.97493121,40.68981035,347,-74.008591,40.728846,NA
"4588",392,-73.987167,40.695065,522,-73.97207836,40.75714758,NA
"4589",3093,-73.95850939,40.71745169,3090,-73.95600096,40.71774592,NA
"4590",3167,-73.9809304475784,40.7796680900731,137,-73.972924,40.761628,NA
"4591",260,-74.01167797,40.70365182,460,-73.96590294,40.71285887,NA
"4592",473,-73.9919254,40.72110063,3082,-73.95141312,40.71167351,NA
"4593",362,-73.98753523,40.75172632,323,-73.98631746,40.69236178,NA
"4594",257,-74.00247214,40.71939226,276,-74.0104554,40.71748752,NA
"4595",306,-74.00530063,40.70823502,521,-73.994442075491,40.750967348716,NA
"4596",3097,-73.9424469,40.71921585,467,-73.97895137,40.68312489,NA
"4597",504,-73.98165557,40.73221853,353,-73.97431458,40.68539567,NA
"4598",274,-73.976682,40.68691865,223,-73.99994661,40.73781509,NA
"4599",3112,-73.95779,40.72906,3048,-73.94977,40.68402,NA
"4600",496,-73.99238967,40.73726186,3139,-73.96432627,40.77122923,NA
"4601",428,-73.98783413,40.72467721,379,-73.9916,40.749156,NA
"4602",478,-73.99884222,40.76030096,525,-74.0021163,40.75594159,NA
"4603",116,-74.00149746,40.74177603,365,-73.9614583,40.68223166,NA
"4604",250,-73.99565293,40.72456089,3050,-73.94111,40.6851532,NA
"4605",3101,-73.95484712,40.72079821,312,-73.989111,40.722055,NA
"4606",290,-73.96478473,40.76020258,479,-73.9912551,40.76019252,NA
"4607",3136,-73.97147595,40.76650452,320,-74.005549,40.717571,NA
"4608",471,-73.95698119,40.71286844,144,-73.98068914,40.69839895,NA
"4609",174,-73.97738662,40.7381765,472,-73.98194829,40.7457121,NA
"4610",473,-73.9919254,40.72110063,237,-73.98672378,40.73047309,NA
"4611",540,-73.98320928,40.74147286,502,-73.981346,40.714215,NA
"4612",3086,-73.944507,40.715143,3081,-73.944024,40.711863,NA
"4613",487,-73.97573881,40.73314259,2012,-73.976806,40.739445,NA
"4614",455,-73.96905301,40.75001986,3135,-73.95772297,40.77112927,NA
"4615",415,-74.00926027,40.7047177,339,-73.97422494,40.72580614,NA
"4616",411,-73.97668709,40.72228087,251,-73.99480012,40.72317958,NA
"4617",3107,-73.95212324,40.72311651,280,-73.99510132,40.73331967,NA
"4618",318,-73.9779874,40.75320159,2003,-73.9805442094803,40.7338121919663,NA
"4619",340,-73.98776323,40.71269042,237,-73.98672378,40.73047309,NA
"4620",276,-74.0104554,40.71748752,365,-73.9614583,40.68223166,NA
"4621",531,-73.99266288,40.71893904,295,-73.99293911,40.71406667,NA
"4622",463,-74.00443172,40.74206539,2004,-74.004704,40.724399,NA
"4623",442,-73.993915,40.746647,383,-74.000271,40.735238,NA
"4624",3132,-73.97109243,40.76350532,327,-74.01658354,40.7153379,NA
"4625",3074,-73.94016171,40.70767788,368,-74.00214988,40.73038599,NA
"4626",527,-73.976056,40.744023,173,-73.9845272898674,40.7606832709659,NA
"4627",308,-73.99851193,40.71307916,449,-73.98789473,40.76461837,NA
"4628",376,-74.00722156,40.70862144,492,-73.99093085,40.75019995,NA
"4629",307,-73.98990025,40.71427487,390,-73.9842844,40.69221589,NA
"4630",393,-73.97995466,40.72299208,3053,-73.947915,40.6900815,NA
"4631",2022,-73.959223,40.759107,510,-73.98042047,40.7606597,NA
"4632",3149,-73.95324922,40.77517793,498,-73.98808416,40.74854862,NA
"4633",496,-73.99238967,40.73726186,469,-73.98268129,40.76344058,NA
"4634",238,-74.00859207,40.7361967,477,-73.9900262,40.75640548,NA
"4635",254,-73.99800419,40.73532427,380,-74.00293877,40.73401143,NA
"4636",3143,-73.9638876914978,40.7768286343997,507,-73.97973776,40.73912601,NA
"4637",144,-73.98068914,40.69839895,295,-73.99293911,40.71406667,NA
"4638",253,-73.99453948,40.73543934,327,-74.01658354,40.7153379,NA
"4639",258,-73.96885458,40.68940747,3057,-73.9452416,40.69128258,NA
"4640",237,-73.98672378,40.73047309,3112,-73.95779,40.72906,NA
"4641",492,-73.99093085,40.75019995,351,-74.00612572,40.70530954,NA
"4642",484,-73.98014437,40.75500254,261,-73.98362464,40.69474881,NA
"4643",289,-73.95881081,40.6845683,3049,-73.96304,40.68488,NA
"4644",260,-74.01167797,40.70365182,261,-73.98362464,40.69474881,NA
"4645",3119,-73.95411749,40.74232744,3223,-73.9686539769173,40.7589965596051,NA
"4646",499,-73.98191841,40.76915505,449,-73.98789473,40.76461837,NA
"4647",251,-73.99480012,40.72317958,320,-74.005549,40.717571,NA
"4648",290,-73.96478473,40.76020258,3106,-73.94308,40.72325,NA
"4649",439,-73.98978041,40.7262807,233,-73.9905273914337,40.6947570136388,NA
"4650",228,-73.971878855,40.7546011026,484,-73.98014437,40.75500254,NA
"4651",232,-73.99014892,40.69597683,334,-73.99726235,40.74238787,NA
"4652",386,-74.00234482,40.71494807,536,-73.97536082,40.74144387,NA
"4653",385,-73.96603308,40.75797322,3231,-73.9659208059311,40.7678008014813,NA
"4654",539,-73.96024116,40.71534825,310,-73.98912867,40.68926942,NA
"4655",472,-73.98194829,40.7457121,441,-73.967416,40.756014,NA
"4656",151,-73.997249007225,40.722103786686,3092,-73.95852515,40.7190095,NA
"4657",410,-73.98517977,40.72066442,332,-73.97948148,40.71219906,NA
"4658",386,-74.00234482,40.71494807,2023,-73.97031366,40.75968085,NA
"4659",539,-73.96024116,40.71534825,503,-73.98751968,40.73827428,NA
"4660",402,-73.98955109,40.7403432,440,-73.97282625,40.75255434,NA
"4661",398,-73.9999786,40.69165183,151,-73.997249007225,40.722103786686,NA
"4662",3135,-73.95772297,40.77112927,3170,-73.97283406,40.78499979,NA
"4663",473,-73.9919254,40.72110063,3080,-73.95608,40.70934,NA
"4664",3110,-73.95299117,40.72708584,416,-73.97265183,40.68753406,NA
"4665",229,-73.99379025,40.72743423,529,-73.99098507,40.7575699,NA
"4666",321,-73.98971773,40.69991755,167,-73.97604882,40.7489006,NA
"4667",405,-74.008119,40.739323,3222,-73.9771136641502,40.6851595998918,NA
"4668",3072,-73.94644578,40.70583339,435,-73.99415556,40.74173969,NA
"4669",411,-73.97668709,40.72228087,263,-73.996375,40.71729,NA
"4670",72,-73.99392888,40.76727216,519,-73.977706,40.751873,NA
"4671",426,-74.01322069,40.71754834,225,-74.00803013,40.74195138,NA
"4672",3226,-73.97137,40.78275,362,-73.98753523,40.75172632,NA
"4673",253,-73.99453948,40.73543934,335,-73.99404649,40.72903917,NA
"4674",3078,-73.95982218,40.70925562,455,-73.96905301,40.75001986,NA
"4675",3235,-73.9799219369888,40.752165280622,356,-73.98261206,40.71622644,NA
"4676",450,-73.98788205,40.76227205,330,-74.00562789,40.71450451,NA
"4677",402,-73.98955109,40.7403432,384,-73.964915,40.683048,NA
"4678",350,-73.9870295,40.71559509,480,-73.99061728,40.76669671,NA
"4679",3133,-73.9648586511612,40.7673425914322,450,-73.98788205,40.76227205,NA
"4680",72,-73.99392888,40.76727216,464,-73.96759673,40.75934501,NA
"4681",532,-73.960876,40.710451,253,-73.99453948,40.73543934,NA
"4682",519,-73.977706,40.751873,3243,-73.9622622728348,40.7589238637769,NA
"4683",496,-73.99238967,40.73726186,414,-73.98765762,40.70281858,NA
"4684",447,-73.9851615,40.76370739,388,-74.002950346,40.749717753,NA
"4685",409,-73.95643107,40.6906495,360,-74.00887308,40.70717936,NA
"4686",3178,-73.98362492,40.78414472,489,-74.00176802,40.75066386,NA
"4687",315,-74.00670227,40.70355377,3135,-73.95772297,40.77112927,NA
"4688",293,-73.9907647,40.73028666,358,-74.00711384,40.73291553,NA
"4689",396,-73.9557689392,40.680342423,306,-74.00530063,40.70823502,NA
"4690",494,-73.99723551,40.74734825,345,-73.99704374,40.73649403,NA
"4691",3124,-73.95451,40.74731,3110,-73.95299117,40.72708584,NA
"4692",3124,-73.95451,40.74731,3123,-73.93540375,40.74469738,NA
"4693",257,-74.00247214,40.71939226,3068,-73.940636,40.7031724,NA
"4694",463,-74.00443172,40.74206539,363,-74.01713445,40.70834698,NA
"4695",457,-73.98169333,40.76695317,448,-73.9979009,40.75660359,NA
"4696",368,-74.00214988,40.73038599,472,-73.98194829,40.7457121,NA
"4697",295,-73.99293911,40.71406667,473,-73.9919254,40.72110063,NA
"4698",127,-74.00674436,40.73172428,3115,-73.9550858,40.73232194,NA
"4699",423,-73.98690506,40.76584941,3171,-73.97667321,40.78524672,NA
"4700",3061,-73.94371094,40.69622937,3062,-73.94954908,40.69539817,NA
"4701",265,-73.99147535,40.72229346,392,-73.987167,40.695065,NA
"4702",3158,-73.98261428,40.77163851,279,-74.00167,40.707873,NA
"4703",486,-73.98855723,40.7462009,512,-73.99839279,40.7500727,NA
"4704",504,-73.98165557,40.73221853,317,-73.98185424,40.72453734,NA
"4705",472,-73.98194829,40.7457121,508,-73.99667444,40.76341379,NA
"4706",225,-74.00803013,40.74195138,152,-74.00910627,40.71473993,NA
"4707",348,-74.00154702,40.72490985,3116,-73.95826,40.73266,NA
"4708",167,-73.97604882,40.7489006,405,-74.008119,40.739323,NA
"4709",500,-73.98336183,40.76228826,376,-74.00722156,40.70862144,NA
"4710",150,-73.98085795,40.7208736,432,-73.98379855,40.72621788,NA
"4711",347,-74.008591,40.728846,250,-73.99565293,40.72456089,NA
"4712",337,-74.00838676,40.7037992,3091,-73.94882,40.71764,NA
"4713",3236,-73.9937996864319,40.7589848139963,346,-74.00618026,40.73652889,NA
"4714",3092,-73.95852515,40.7190095,3085,-73.95739,40.71469,NA
"4715",531,-73.99266288,40.71893904,223,-73.99994661,40.73781509,NA
"4716",3139,-73.96432627,40.77122923,3155,-73.96648977,40.76440023,NA
"4717",518,-73.9734419,40.74780373,144,-73.98068914,40.69839895,NA
"4718",380,-74.00293877,40.73401143,120,-73.95928168,40.68676793,NA
"4719",3014,-73.959114,40.722852,265,-73.99147535,40.72229346,NA
"4720",314,-73.990539,40.69383,293,-73.9907647,40.73028666,NA
"4721",531,-73.99266288,40.71893904,442,-73.993915,40.746647,NA
"4722",264,-74.00731853,40.70706456,339,-73.97422494,40.72580614,NA
"4723",284,-74.0026376103,40.7390169121,518,-73.9734419,40.74780373,NA
"4724",164,-73.97032517,40.75323098,495,-73.99301222,40.76269882,NA
"4725",2002,-73.963198,40.716887,367,-73.97069431,40.75828065,NA
"4726",526,-73.98490707,40.74765947,168,-73.99456405,40.73971301,NA
"4727",284,-74.0026376103,40.7390169121,3169,-73.98128127,40.78720869,NA
"4728",3153,-73.9591026306152,40.7681754674225,500,-73.98336183,40.76228826,NA
"4729",316,-74.00653609,40.70955958,426,-74.01322069,40.71754834,NA
"4730",376,-74.00722156,40.70862144,3073,-73.95441667,40.70691254,NA
"4731",446,-73.99529885,40.74487634,260,-74.01167797,40.70365182,NA
"4732",474,-73.98683077,40.7451677,405,-74.008119,40.739323,NA
"4733",2006,-73.97634151,40.76590936,257,-74.00247214,40.71939226,NA
"4734",259,-74.01234218,40.70122128,3123,-73.93540375,40.74469738,NA
"4735",442,-73.993915,40.746647,319,-74.009447,40.711066,NA
"4736",2006,-73.97634151,40.76590936,476,-73.97966069,40.74394314,NA
"4737",351,-74.00612572,40.70530954,347,-74.008591,40.728846,NA
"4738",3156,-73.95348296,40.76663814,174,-73.97738662,40.7381765,NA
"4739",3111,-73.95064893,40.7258483,265,-73.99147535,40.72229346,NA
"4740",339,-73.97422494,40.72580614,308,-73.99851193,40.71307916,NA
"4741",393,-73.97995466,40.72299208,334,-73.99726235,40.74238787,NA
"4742",3177,-73.977112,40.7867947,3132,-73.97109243,40.76350532,NA
"4743",439,-73.98978041,40.7262807,540,-73.9821535348892,40.7431155537649,NA
"4744",322,-73.991218,40.696192,294,-73.9957214,40.73049393,NA
"4745",521,-73.994442075491,40.750967348716,225,-74.00803013,40.74195138,NA
"4746",393,-73.97995466,40.72299208,297,-73.986923,40.734232,NA
"4747",389,-73.96525063,40.71044554,3064,-73.93756926,40.69681963,NA
"4748",364,-73.96023854,40.68900443,3121,-73.94733276,40.74524768,NA
"4749",343,-73.96986848,40.69794,398,-73.9999786,40.69165183,NA
"4750",303,-73.99949601,40.72362738,3236,-73.9937996864319,40.7589848139963,NA
"4751",248,-74.00771779,40.72185379,3243,-73.9622622728348,40.7589238637769,NA
"4752",308,-73.99851193,40.71307916,146,-74.0091059,40.71625008,NA
"4753",470,-74.00004031,40.74345335,2017,-73.97121414,40.75022392,NA
"4754",257,-74.00247214,40.71939226,329,-74.01020609,40.72043411,NA
"4755",328,-74.00965965,40.72405549,525,-74.0021163,40.75594159,NA
"4756",245,-73.97703874,40.69327018,296,-73.9970468,40.71413089,NA
"4757",242,-73.97350332,40.69788349,345,-73.99704374,40.73649403,NA
"4758",3066,-73.94708417,40.69957608,3042,-73.9298911,40.6794268,NA
"4759",244,-73.96536851,40.69196035,224,-74.00552427,40.71146364,NA
"4760",469,-73.98268129,40.76344058,2022,-73.95920622,40.75849116,NA
"4761",384,-73.964915,40.683048,426,-74.01322069,40.71754834,NA
"4762",492,-73.99093085,40.75019995,242,-73.97350332,40.69788349,NA
"4763",3226,-73.97137,40.78275,137,-73.972924,40.761628,NA
"4764",456,-73.97402311,40.7597108,450,-73.98788205,40.76227205,NA
"4765",440,-73.97282625,40.75255434,3170,-73.97283406,40.78499979,NA
"4766",3231,-73.9659208059311,40.7678008014813,251,-73.99480012,40.72317958,NA
"4767",314,-73.990539,40.69383,232,-73.99014892,40.69597683,NA
"4768",496,-73.99238967,40.73726186,492,-73.99093085,40.75019995,NA
"4769",79,-74.00666661,40.71911552,3231,-73.9659208059311,40.7678008014813,NA
"4770",3133,-73.9648586511612,40.7673425914322,537,-73.98409214,40.74025878,NA
"4771",250,-73.99565293,40.72456089,372,-73.958089,40.694528,NA
"4772",303,-73.99949601,40.72362738,353,-73.97431458,40.68539567,NA
"4773",527,-73.976056,40.744023,3133,-73.9648586511612,40.7673425914322,NA
"4774",265,-73.99147535,40.72229346,3093,-73.95850939,40.71745169,NA
"4775",526,-73.98490707,40.74765947,315,-74.00670227,40.70355377,NA
"4776",508,-73.99667444,40.76341379,479,-73.9912551,40.76019252,NA
"4777",245,-73.97703874,40.69327018,3222,-73.9771136641502,40.6851595998918,NA
"4778",2010,-74.00234737,40.72165481,290,-73.96478473,40.76020258,NA
"4779",239,-73.9813018,40.69196566,262,-73.9737299,40.6917823,NA
"4780",503,-73.98751968,40.73827428,494,-73.99723551,40.74734825,NA
"4781",398,-73.9999786,40.69165183,489,-74.00176802,40.75066386,NA
"4782",161,-73.99810231,40.72917025,3140,-73.9535166,40.77140426,NA
"4783",306,-74.00530063,40.70823502,494,-73.99723551,40.74734825,NA
"4784",500,-73.98336183,40.76228826,137,-73.972924,40.761628,NA
"4785",3074,-73.94016171,40.70767788,3110,-73.95299117,40.72708584,NA
"4786",401,-73.98997825,40.72019576,526,-73.98490707,40.74765947,NA
"4787",254,-73.99800419,40.73532427,2010,-74.00234737,40.72165481,NA
"4788",302,-73.97793172,40.72082834,382,-73.99200509,40.73492695,NA
"4789",228,-73.971878855,40.7546011026,223,-73.99994661,40.73781509,NA
"4790",478,-73.99884222,40.76030096,3137,-73.96685276,40.77282817,NA
"4791",236,-73.98713956,40.7284186,448,-73.9979009,40.75660359,NA
"4792",263,-73.996375,40.71729,431,-73.98263429,40.68864636,NA
"4793",217,-73.99383605,40.70277159,442,-73.993915,40.746647,NA
"4794",480,-73.99061728,40.76669671,449,-73.98789473,40.76461837,NA
"4795",389,-73.96525063,40.71044554,411,-73.97668709,40.72228087,NA
"4796",365,-73.9614583,40.68223166,150,-73.98085795,40.7208736,NA
"4797",310,-73.98912867,40.68926942,3109,-73.95621,40.72606,NA
